sample_id,user_id,total_asset,cash_available,risk_preference,current_stock_position_value,action,market,stock_code,trade_time,volume_lot,volume_share,estimated_price,estimated_amount,volatility_20d,return_5d,abs_return_5d,avg_volume_20d,turnover_rate,estimated_amount_ratio,current_position_ratio,holding_ratio_after_trade,trade_volume_to_avg_volume,concentration_risk,volatility_risk,liquidity_risk,overall_risk_level,risk_preference_code,trade_hour
S000238,U0065,359913.0,101050.95,moderate,28283.94,buy,SZSE,49118,2026-01-05 12:24:00,16,1600,46.221,73953.6,0.4138224833261368,-0.116851,1.3256578371684336,44320.61,0.3088294707290275,1.0083327465841359,1.3802589583468636,1.2966214239235947,0.3300415854503034,0,0,0,low,1.5707963267948966,12
S000523,U0059,1206478.0,364850.87,moderate,163138.78,buy,SZSE,101877,2026-01-05 11:13:00,96,9600,27.1444,260586.24,2.3335146880426896,0.117396,1.3318429012570623,107866.11,2.3258327911685446,1.0624182367587436,2.387359352628819,1.6376473134021479,0.8949054766368204,1,1,0,medium_high,1.5707963267948966,11
S000595,U0035,1890204.0,367695.55,moderate,154961.3,buy,SZSE,513199,2026-01-05 09:41:00,62,6200,54.8449,340038.38,1.7459688094509471,-0.087535,0.9929581329074496,423964.91,0.6643446362907,0.8767254407475751,1.4406449387879008,1.1839448812163653,0.10070799716899567,0,1,0,medium,1.5707963267948966,9
S000452,U0170,1479931.0,184230.14,conservative,113366.61,buy,SZSE,336620,2026-01-05 10:22:00,121,12100,14.1418,171115.78,0.20699190656750666,0.198728,2.2548587406264966,195841.58,0.5733995163168838,0.5460722745119896,1.3449980597447484,0.8302060470347056,0.604301694515303,0,1,0,medium,0.0,10
S000089,U0077,1919776.0,278652.15,moderate,277852.52,buy,SZSE,177740,2026-01-05 09:41:00,64,6400,36.9782,236660.48,0.3854111516271981,-0.204539,2.320806277175159,1077355.37,1.8480709603826133,0.5854336434893415,2.55652157846376,1.2150805035535306,0.007984860705540671,0,1,0,medium,1.5707963267948966,9
S000492,U0182,357935.0,22765.34,moderate,44743.86,buy,SZSE,976675,2026-01-05 12:17:00,4,400,55.0962,22038.48,1.303884800676971,-0.11734,1.3312073717360289,1489.12,0.6999121502294483,0.2679870726458765,2.205735325202049,0.8015102483999297,2.8128863809111007,0,0,1,medium,1.5707963267948966,12
S000518,U0058,786117.0,132959.02,moderate,109140.85,buy,SZSE,248053,2026-01-05 11:07:00,45,4500,25.1558,113201.1,0.17832705659747627,0.059075,0.669972951325119,242512.9,2.9405055545447856,0.6920584936211879,2.4516680317957644,1.290394157248656,0.14269330603895183,0,0,0,low,1.5707963267948966,11
S000385,U0062,1785536.0,86607.44,conservative,73254.16,buy,SZSE,506647,2026-01-05 12:23:00,9,900,75.0188,67516.92,0.5846534655897416,-0.138744,1.5741158336681513,4167.2,2.109868126323071,0.1457601619376975,0.7123549043903556,0.2543310643712743,2.2507520591022674,0,0,1,medium,0.0,12
S000136,U0109,270125.0,139564.5,moderate,23398.49,buy,SZSE,521173,2026-01-05 10:17:00,20,2000,53.9811,107962.2,0.024061188638160314,-0.079832,0.9055387775410163,9781.01,0.4164385308915376,2.007422358061184,1.5231519596527114,2.323736109504321,2.128013590239014,1,0,1,medium_high,1.5707963267948966,10
S000248,U0099,921278.0,22988.16,aggressive,52705.06,buy,SZSE,412044,2026-01-05 10:10:00,41,4100,5.124,21008.4,2.989239696221442,0.039621,0.4491945352146953,95771.45,2.2667757871398133,0.06854003022059671,1.0001194167270817,0.2602860544611778,0.4016888840602209,0,1,0,medium,3.141592653589793,10
S000048,U0015,703306.0,388485.98,conservative,1998.58,buy,SZSE,942895,2026-01-05 12:28:00,75,7500,35.7549,268161.75,0.41849528600466845,-0.011236,0.12706050924089154,84626.17,1.1952177772460366,1.9128244799975287,0.03332524532538004,1.80484728035399,0.890910109770558,1,0,0,medium,0.0,12
S000390,U0146,681124.0,94480.22,moderate,100376.52,buy,SZSE,936638,2026-01-05 10:24:00,156,15600,4.5677,71256.12,1.2986070112151524,0.056268,0.6381170340833199,167954.3,2.0209493414762,0.4894362070976227,2.603418269519401,1.1337055088695907,0.936370969227512,0,0,0,low,1.5707963267948966,10
S000513,U0016,1846700.0,203956.4,conservative,22953.92,buy,SZSE,114494,2026-01-05 10:10:00,29,2900,57.4448,166589.92,0.1952897336450682,7.4e-05,0.0003858572091988488,60791.73,0.19148866949632004,0.41532212355353004,0.20382615722989042,0.3752051079566272,0.4539439814795355,0,0,0,low,0.0,10
S000387,U0004,856264.0,376851.98,moderate,111242.79,buy,SZSE,100986,2026-01-05 09:32:00,37,3700,76.4263,282777.31,2.5760682939096995,0.064843,0.735432491991559,465958.76,2.968074377192961,1.6502299049723197,2.2930650302069666,2.1910056167073813,0.029342924201250807,1,1,0,medium_high,1.5707963267948966,9
S000581,U0046,254990.0,54854.78,moderate,19427.88,buy,SZSE,247262,2026-01-05 10:37:00,27,2700,14.7936,39942.72,0.05623496195125577,0.016821,0.190443230222526,30524.58,1.0354839121732917,0.7571074993796684,1.3376736971207541,1.0364486783714288,0.889075803269899,0,0,0,low,1.5707963267948966,10
S000433,U0140,287164.0,28417.54,conservative,26505.2,buy,SZSE,32160,2026-01-05 11:23:00,6,600,34.2401,20544.06,1.3701394961152387,0.023065,0.2613047718177499,12784.78,0.40926637103432373,0.3192796712252925,1.6241386454568938,0.686039683724309,0.44568917509733486,0,0,0,low,0.0,11
S000427,U0074,1779777.0,24226.97,conservative,155689.24,buy,SZSE,463944,2026-01-05 11:45:00,35,3500,6.364,22274.0,0.9189979709286219,-0.104969,1.190812091294883,42700.6,1.417554732819667,0.015609057339037079,1.5383713336250953,0.3617597438107315,0.8198037703370485,0,0,0,low,0.0,11
S000319,U0053,213415.0,19976.7,conservative,22996.12,buy,SZSE,16957,2026-01-05 09:33:00,3,300,55.7299,16718.97,1.2045978268712294,-0.01283,0.14515040310744934,6378.73,2.0656886880948053,0.35425818572961115,1.8989388154429434,0.7990547818719123,0.4467624440831378,0,0,0,low,0.0,9
S000562,U0026,1752838.0,353486.59,moderate,221956.49,buy,SZSE,437916,2026-01-05 10:24:00,298,29800,8.1913,244100.74,0.8980020486591161,-0.230247,2.612559722295277,482277.68,2.8225781826174363,0.6676726148306122,2.2345681122150576,1.2043155477366447,0.604360424785146,0,1,0,medium,1.5707963267948966,10
S000593,U0014,880937.0,430480.24,moderate,80517.32,buy,SZSE,921989,2026-01-05 11:20:00,79,7900,45.8694,362368.26,0.9126484905935518,-0.017661,0.19997617303802695,127420.91,2.946717871447131,2.067456434151123,1.6081297170013953,2.407271947237489,0.6065933496445755,1,0,0,medium,1.5707963267948966,11
S000312,U0082,410318.0,106128.86,conservative,17710.46,buy,SZSE,470114,2026-01-05 09:34:00,27,2700,37.0072,99919.44,0.01742938113755632,-0.123447,1.4005141357530102,31900.99,2.0707811882164706,1.2040402251309312,0.7503451007868059,1.3099179272840513,0.8483232961551009,1,0,0,medium,0.0,9
S000243,U0166,1677616.0,639771.41,moderate,198919.62,buy,SZSE,499304,2026-01-05 09:49:00,206,20600,27.1229,558731.74,0.5113060203397942,0.164158,1.8625327488028438,68987.45,1.7861077651849735,1.664663609070549,2.091343462460784,2.1476419772615727,3.133124496154599,1,1,1,high,1.5707963267948966,9
S000394,U0010,1234104.0,574703.18,conservative,32552.48,buy,SZSE,948267,2026-01-05 12:05:00,68,6800,65.8104,447510.72,0.3446408042125376,0.141222,1.6022380149738789,96856.29,0.6110200276868792,1.8167861434120582,0.4518552732383444,1.8295721883338538,0.6942388805420254,1,0,0,medium,0.0,12
S000586,U0091,226001.0,126783.9,moderate,17790.01,buy,SZSE,858285,2026-01-05 09:33:00,34,3400,28.7485,97744.9,1.9566885869592796,0.199283,2.2611572921295955,37226.6,2.650206385305586,2.1762844413863736,1.3825886775548113,2.450291647673065,0.9198212063149998,1,1,0,medium_high,1.5707963267948966,9
S000264,U0054,445172.0,65245.35,conservative,32934.01,buy,SZSE,180777,2026-01-05 09:54:00,35,3500,15.098,52843.0,1.3816054361032508,-0.007975,0.09005226338214313,77745.85,0.6393887194641119,0.5619089838728499,1.2983677544133654,0.8325223025723141,0.4252688738375536,0,0,0,low,0.0,9
S000259,U0197,821562.0,194416.7,moderate,61669.89,buy,SSE,616456,2026-01-05 09:50:00,32,3200,52.0813,166660.16,0.8537458250169446,-0.244863,2.7784329272849937,34584.62,2.856785919036787,0.9948606857835163,1.3176405303875778,1.265437654188068,0.9325724021563778,0,1,0,medium,1.5707963267948966,9
S000016,U0105,1332466.0,160410.36,moderate,73195.41,buy,SZSE,886610,2026-01-05 11:31:00,98,9800,13.6825,134088.5,0.6154386501907211,0.10271,1.1651752843660534,321698.93,1.117177212554345,0.4689416087532957,0.9596396341226118,0.644002281634409,0.2698449809428231,0,0,0,low,1.5707963267948966,11
S000463,U0107,497481.0,18155.01,aggressive,29303.75,buy,SZSE,547449,2026-01-05 10:39:00,2,200,68.1736,13634.72,1.3385707095854302,-0.01954,0.22130045821698685,4869.45,0.6719433930167444,0.0922260269535714,1.0302723957406859,0.2922807624980023,0.38313129339524093,0,0,0,low,3.141592653589793,10
S000537,U0125,645145.0,18923.56,conservative,47228.71,buy,SSE,627807,2026-01-05 11:55:00,4,400,39.5538,15821.52,1.3804127478733421,-0.124297,1.4101605659829815,12505.44,0.3720991188374608,0.07739114082908741,1.2846026544416378,0.350273643574723,0.28610589771001677,0,0,0,low,0.0,11
S000082,U0155,1850007.0,1071016.2,moderate,30584.69,buy,SZSE,827300,2026-01-05 10:59:00,716,71600,13.3949,959074.84,0.9427249763912521,-0.01277,0.14446947862062784,837723.45,1.9428554521759043,2.618311253205648,0.2767801023317703,2.5708374966506025,0.8572166607439579,1,0,0,medium,1.5707963267948966,10
S000488,U0034,296864.0,150148.79,moderate,17159.37,buy,SZSE,513943,2026-01-05 11:14:00,54,5400,19.4461,105008.94,1.0260863933493232,0.119388,1.3544495942195358,23433.42,0.34119750815154665,1.7710370387660903,1.0106731283180501,1.9440095646921136,2.405244169570362,1,0,1,medium_high,1.5707963267948966,11
S000400,U0095,1480369.0,218807.18,aggressive,213964.9,buy,SZSE,971755,2026-01-05 11:27:00,27,2700,72.4746,195681.42,0.04993157584729335,-0.093433,1.059893009962003,44426.03,0.8361032006036062,0.6312684584784414,2.5530201532897663,1.259328724473236,0.5935225543529429,0,0,0,low,3.141592653589793,11
S000043,U0080,863065.0,188658.29,aggressive,45505.99,buy,SZSE,843657,2026-01-05 10:45:00,24,2400,62.5864,150207.36,2.618498033644233,-0.006902,0.07787506380948533,202335.84,2.8675041653661553,0.8466001586678221,0.9204062450704282,1.005622509724362,0.07121066574921225,0,1,0,medium,3.141592653589793,10
S000125,U0103,935782.0,114318.48,conservative,12558.91,buy,SZSE,378169,2026-01-05 11:17:00,85,8500,12.4761,106046.85,1.1161314738179935,-0.210578,2.3893413267737427,103015.49,2.6396747751063314,0.534240285757405,0.22145029365163493,0.49763495244281697,0.825631841969338,0,1,0,medium,0.0,11
S000128,U0167,899767.0,227119.07,moderate,142153.54,buy,SZSE,812793,2026-01-05 10:23:00,48,4800,46.9294,225261.12,1.8589745787900842,0.21195,2.404911800039061,135520.53,1.9476546669502481,1.2392188676273161,2.792277212294263,1.9278318356892294,0.32276330328212793,1,1,0,medium_high,1.5707963267948966,10
S000171,U0114,553823.0,8540.03,moderate,11138.02,buy,SSE,610159,2026-01-05 12:22:00,4,400,19.0985,7639.4,0.7491061586238342,0.119928,1.3605779146009294,2074.98,0.21668454706162538,0.022188535173830883,0.34042388415358765,0.02611559580889497,2.0030242570884518,0,0,1,medium,1.5707963267948966,12
S000474,U0143,961030.0,171879.29,moderate,132557.85,buy,SZSE,752151,2026-01-05 11:46:00,128,12800,10.1701,130177.28,2.0891461218258187,0.003336,0.037405451809394294,60158.66,2.404886523423709,0.6481007145679578,2.435623004340249,1.242416392126582,2.2165655961559128,0,1,1,medium_high,1.5707963267948966,11
S000032,U0066,1621088.0,84829.87,aggressive,91162.98,buy,SZSE,2024,2026-01-05 12:27:00,12,1200,60.7328,72879.36,1.8625756905953645,-0.1407,1.596313971938532,14209.44,1.4484563435055808,0.1825128188087003,0.9828175038916896,0.367858719000164,0.8463376791228647,0,1,0,medium,3.141592653589793,12
S000552,U0191,764111.0,52483.93,moderate,82419.62,buy,SZSE,715224,2026-01-05 09:47:00,8,800,55.1062,44084.96,0.23145641972785824,-0.010823,0.12237347902327023,11796.48,1.2816036431842261,0.24804249187563154,1.9009011428576217,0.6947588322064053,0.6687148120505817,0,0,0,low,1.5707963267948966,9
S000461,U0114,1808468.0,94584.61,conservative,96270.61,buy,SZSE,951338,2026-01-05 09:47:00,15,1500,50.7052,76057.8,0.5839332432286856,-0.045549,0.5164698745126592,8510.25,0.2507056473508629,0.16759021591648549,0.9294258380744975,0.3378782279165039,1.826675836871761,0,0,1,medium,0.0,9
S000197,U0163,701090.0,70030.24,conservative,18592.63,buy,SZSE,865387,2026-01-05 11:34:00,32,3200,21.3081,68185.92,2.3512091110091147,-0.069885,0.7926528463674589,81894.59,0.9618959523000193,0.45157919354855003,0.45438380368776105,0.4825586205716389,0.36179896443595283,0,1,0,medium,0.0,11
S000223,U0089,557633.0,511146.24,aggressive,539.61,buy,SZSE,424770,2026-01-05 09:48:00,48,4800,72.0427,345804.96,1.3541620832575716,-0.275071,3.121255708916724,189172.24,1.5339890157061093,3.141592653589793,0.0,3.0083725606660594,0.2154973774001581,1,1,0,medium_high,3.141592653589793,9
S000097,U0023,1960108.0,556848.38,aggressive,142021.08,buy,SSE,602370,2026-01-05 12:22:00,402,40200,11.2751,453259.02,2.542552026115595,-0.111041,1.2597216493612184,1791399.33,1.8177292580870394,1.1408881652139582,1.2712549158149262,1.396348398795899,0.18417663127521386,0,1,0,medium,3.141592653589793,12
S000061,U0032,1657377.0,182968.85,moderate,10732.68,buy,SSE,660729,2026-01-05 10:43:00,50,5000,36.2026,181013.0,2.318712678078266,0.0209,0.23673474658494081,58004.61,0.6806353042191672,0.5131071813694963,0.09794779018212174,0.441499453755823,0.8650150795383245,0,1,0,medium,1.5707963267948966,10
S000383,U0030,307850.0,25464.0,conservative,25025.54,buy,SZSE,549464,2026-01-05 11:09:00,3,300,64.508,19352.4,1.8317847442154966,0.161108,1.8279190873894176,1653.79,0.6106467554266525,0.2746334827474256,1.4283766136099518,0.5860542974987759,1.8815999580996663,0,1,1,medium_high,0.0,11
S000268,U0097,201288.0,84279.24,aggressive,5686.62,buy,SZSE,708770,2026-01-05 11:07:00,10,1000,57.1977,57197.7,0.12425276172938848,-0.135097,1.532726973610851,6215.33,0.19658116961798494,1.4131273660532178,0.48517536156372215,1.440595603947706,1.6625988395829858,0,0,1,medium,3.141592653589793,11
S000445,U0042,653820.0,29390.55,moderate,24501.0,buy,SZSE,573108,2026-01-05 11:15:00,6,600,46.1424,27685.44,1.319303320982459,-0.175085,1.9865404465944856,3838.84,1.0728111381959662,0.16907008267529855,0.6491761417066791,0.25929852491082783,1.6135304466053504,0,1,1,medium_high,1.5707963267948966,11
S000056,U0083,1352846.0,88806.9,moderate,75546.76,buy,SSE,685464,2026-01-05 10:32:00,42,4200,14.4902,60858.84,2.380951413631285,0.138554,1.5719595727932165,182438.75,0.22188369640049788,0.18266057397405092,0.975831724991986,0.36600946275362045,0.19037929524679256,0,1,0,medium,1.5707963267948966,10
S000036,U0159,686224.0,229161.37,moderate,70870.03,buy,SZSE,194433,2026-01-05 11:02:00,37,3700,44.3566,164119.42,1.0583235462301914,-0.225833,2.562466377548109,17271.01,2.0458252713898823,1.18164008933207,1.8193127793035704,1.5931067544814237,2.2321680932070125,1,1,1,high,1.5707963267948966,11
S000539,U0138,979584.0,27461.48,moderate,159926.32,buy,SZSE,563418,2026-01-05 11:14:00,10,1000,26.1072,26107.2,0.17003585677699906,-0.036788,0.4170435506952736,3935.0,2.029854551113038,0.08833556965587622,2.885995017681373,0.8184432008349111,2.6582060132325824,0,0,1,medium,1.5707963267948966,11
S000152,U0098,1964951.0,623855.09,moderate,257811.49,buy,SZSE,580501,2026-01-05 11:17:00,88,8800,63.2343,556461.84,0.50842513089557,-0.223429,2.5351840031094603,242922.27,0.024396008436247965,1.4081639346160542,2.3159797151483392,1.958582024897532,0.33137625752806193,1,1,0,medium_high,1.5707963267948966,11
S000483,U0043,431381.0,79492.23,conservative,12771.57,buy,SZSE,447933,2026-01-05 10:41:00,13,1300,54.8774,71340.62,0.5463837302126678,0.102157,1.1588994303458486,47195.5,1.971570753909062,0.80203613070495,0.5092727777814906,0.844207137797549,0.23868302011107254,0,0,0,low,0.0,10
S000239,U0111,510953.0,10087.17,moderate,41624.22,buy,SZSE,125235,2026-01-05 10:46:00,1,100,74.9934,7499.34,0.028803132663353215,0.097192,1.1025529290613698,1093.37,3.1171966451535456,0.02673241808263977,1.4314446729561638,0.3422019963391507,0.9211850299630622,0,0,0,low,1.5707963267948966,10
S000236,U0073,1717803.0,179546.86,conservative,125311.5,buy,SZSE,523030,2026-01-05 11:16:00,43,4300,41.3699,177890.57,0.13101132836553842,0.031842,0.3609126754982881,202237.73,0.7623286046002204,0.4839907707356088,1.2800211045085363,0.75036130668897,0.17159287009404267,0,0,0,low,0.0,11
S000132,U0002,1662607.0,1271642.72,moderate,12937.74,buy,SZSE,96720,2026-01-05 11:08:00,253,25300,34.575,874747.5,1.0367744931873948,0.118333,1.3424766719929244,368710.52,1.4198476909896312,2.6579930842042283,0.12117029467535753,2.5655686069873433,0.6772648715166293,1,0,0,medium,1.5707963267948966,11
S000067,U0114,518520.0,224457.51,moderate,42541.4,buy,SZSE,897606,2026-01-05 10:05:00,219,21900,8.8173,193098.87,0.22420810188619034,-0.03436,0.38948880646189693,597235.65,3.090907613111862,1.8671214716705555,1.441758672960817,2.161984416826509,0.3361105579712577,1,0,0,medium,1.5707963267948966,10
S000301,U0046,627173.0,83243.05,moderate,79906.92,buy,SZSE,911103,2026-01-05 10:51:00,18,1800,39.6927,71446.86,0.859559459915389,-0.023608,0.26746713842348446,33939.39,1.040149815426126,0.5372992601225107,2.248459469773049,1.079578132528374,0.5108789203645552,0,0,0,low,1.5707963267948966,10
S000432,U0076,1817171.0,260356.88,aggressive,275829.09,buy,SZSE,588529,2026-01-05 12:22:00,124,12400,20.9871,260240.04,0.6123618602642896,-0.10061,1.141342927327301,251512.91,0.29301872427799464,0.6880009886139198,2.6820436698307364,1.3521849944956692,0.4710054452158431,0,0,0,low,3.141592653589793,12
S000369,U0119,258760.0,34744.27,moderate,35478.22,buy,SZSE,931327,2026-01-05 11:58:00,7,700,36.7201,25704.07,0.6745199309128705,0.057027,0.6467307288416119,6460.47,1.60992325835795,0.4622726649600949,2.4209611198508756,1.0547789719151726,1.1015514548954823,0,0,1,medium,1.5707963267948966,11
S000448,U0156,1160776.0,439989.12,moderate,72744.58,buy,SZSE,131343,2026-01-05 10:47:00,74,7400,40.6677,300940.98,1.0894486757855892,-0.115869,1.314513373067455,29674.84,2.570192810095553,1.2850244608427672,1.097218258012269,1.4889344745574873,2.6073759257242757,1,0,1,medium_high,1.5707963267948966,10
S000162,U0117,1959714.0,349592.72,conservative,144625.08,buy,SZSE,398898,2026-01-05 10:06:00,58,5800,44.9994,260996.52,1.5074023545747437,0.200145,2.270939907256931,86826.56,0.49770523440376035,0.6363961594988099,1.2951430289636345,0.905135232580471,0.6578552648096911,1,1,0,medium_high,0.0,10
S000143,U0164,723011.0,24873.5,aggressive,120191.67,buy,SZSE,721592,2026-01-05 11:33:00,3,300,79.2559,23776.77,2.906840496337742,-0.047235,0.5356038525923433,1629.62,0.7579026620861032,0.12040986172314441,2.93895634073975,0.8652330254003767,1.9103261076852571,0,1,1,medium_high,3.141592653589793,11
S000377,U0008,335817.0,36950.78,aggressive,36933.63,buy,SZSE,839805,2026-01-05 10:44:00,6,600,55.8661,33519.66,2.0551573881628618,-0.050771,0.5757330023490236,4568.6,2.6049071302966404,0.4647405672170135,1.9385648478056487,0.9194406474055287,1.3469362394894897,0,1,1,medium_high,3.141592653589793,10
S000216,U0165,364351.0,11447.66,conservative,3816.03,buy,SZSE,72512,2026-01-05 11:10:00,2,200,41.1625,8232.5,1.8106851099259988,0.124918,1.417208134421584,2692.08,0.9030522467057033,0.06746700463434382,0.16903970262798906,0.021866486326744733,0.7378589197774832,0,1,0,medium,0.0,11
S000094,U0040,1200053.0,411074.38,aggressive,34805.82,buy,SZSE,179909,2026-01-05 10:30:00,73,7300,37.806,275983.8,1.2674991669964197,-0.079047,0.8966300155051017,124633.49,1.891237231047406,1.134377471730165,0.49855546481113805,1.169234428942015,0.5699937133015279,0,0,0,low,3.141592653589793,10
S000154,U0029,1967588.0,165366.79,conservative,191304.71,buy,SZSE,917770,2026-01-05 11:24:00,63,6300,19.8543,125082.09,0.4926609038567754,0.084331,0.9565967653111817,36601.78,0.6639713640304732,0.27827694403229053,1.7117745695653976,0.6705909205533616,1.7825179351468505,0,0,1,medium,0.0,11
S000267,U0078,1532531.0,1036142.56,aggressive,139135.73,buy,SZSE,503351,2026-01-05 09:33:00,198,19800,42.5981,843442.38,0.35175660113977125,0.205792,2.3350262502082813,547539.33,2.654072419429363,2.782643755828145,1.5972566270654553,3.1102012608959333,0.33069509318019236,1,1,0,medium_high,3.141592653589793,9
S000257,U0163,1624658.0,598303.14,conservative,157902.22,buy,SZSE,578902,2026-01-05 12:26:00,211,21100,26.4999,559147.89,1.3870848878261652,0.116737,1.3243640806434727,2783198.79,1.9892211993569264,1.7218333854282817,1.711116963151308,2.0954856477378585,0.025504954458167466,1,0,0,medium,0.0,12
S000135,U0069,357694.0,207805.47,aggressive,18786.02,buy,SZSE,963239,2026-01-05 10:57:00,136,13600,13.8477,188328.72,0.07160162624674749,0.085915,0.9745731717632692,147611.25,2.60210758834494,2.6599370524068533,0.916739084586015,2.794705884917078,0.9283782066311197,1,0,0,medium,3.141592653589793,10
S000173,U0127,1141556.0,497177.88,aggressive,37834.64,buy,SZSE,509663,2026-01-05 10:04:00,567,56700,8.5273,483497.91,0.5561960396596953,-0.053653,0.6084400751993496,1219891.37,0.1876226353725431,2.13021502905953,0.5721666606719351,2.173351519853277,0.44087051663018273,1,0,0,medium,3.141592653589793,10
S000384,U0149,739919.0,106966.92,moderate,97720.2,buy,SZSE,805712,2026-01-05 09:36:00,49,4900,16.2242,79498.58,1.7850048614201848,0.14564,1.6523767546868353,126657.93,0.03540754011293694,0.5039790812727577,2.331339217258717,1.070355213957308,0.3576585871943327,0,1,0,medium,1.5707963267948966,9
S000295,U0087,1024676.0,293554.13,moderate,29711.17,buy,SZSE,924320,2026-01-05 11:55:00,362,36200,7.0613,255619.06,2.832133271270121,-0.08837,1.0024343320157154,1632116.47,0.9263817629698746,1.2346316150790955,0.49841498101797127,1.2681654480895155,0.18139206900849572,0,1,0,medium,1.5707963267948966,11
S000554,U0186,1261084.0,128257.19,moderate,35447.33,buy,SZSE,706795,2026-01-05 12:26:00,22,2200,56.3717,124017.74,0.9548708062881014,-0.01341,0.1517326731467238,335433.19,1.6523429845022894,0.4571619928254267,0.48264078497637175,0.4961403515578293,0.014586249818198706,0,0,0,low,1.5707963267948966,12
S000426,U0027,1208863.0,101405.81,conservative,20830.94,buy,SZSE,702907,2026-01-05 10:39:00,11,1100,73.9755,81373.05,0.27949237032085217,-0.140439,1.5933519504208586,6252.15,2.8025547920867018,0.29753054303866905,0.28922180940634906,0.2833103130379625,1.8232742864247653,0,0,1,medium,0.0,10
S000010,U0062,1980542.0,755474.13,conservative,67560.68,buy,SZSE,589652,2026-01-05 12:26:00,78,7800,67.0014,522610.92,1.6237038614380732,-0.020563,0.23291022071729345,82109.83,2.3856096774134277,1.3087632419767343,0.5894013546797108,1.3673344616554968,0.9589267030987835,1,1,0,medium_high,0.0,12
S000066,U0028,1683789.0,262722.28,aggressive,143882.7,buy,SZSE,521136,2026-01-05 11:16:00,33,3300,54.9358,181288.14,1.5935351871781576,-0.112236,1.2732833953904135,14039.24,0.4211310964486738,0.5051341130336516,1.5023596469536755,0.8347350005727305,2.4545268746417697,0,1,1,medium_high,3.141592653589793,11
S000376,U0029,1256361.0,516986.33,moderate,156991.6,buy,SZSE,157956,2026-01-05 10:55:00,61,6100,71.2647,434714.67,1.1522290185541224,-0.258413,2.9322083738921823,26002.16,0.7851781993869577,1.7313382817753782,2.2048792632016627,2.2458896893441476,2.449620227552162,1,1,1,high,1.5707963267948966,10
S000070,U0057,812625.0,442973.67,aggressive,1338.58,buy,SZSE,343462,2026-01-05 09:52:00,133,13300,31.2719,415916.27,1.019587106763153,-0.124969,1.4177869202353823,147123.95,2.029321305027,2.5843632692435086,0.012084095798555381,2.4617255374391203,0.9098627949781178,1,0,0,medium,3.141592653589793,9
S000436,U0060,1337372.0,86261.98,conservative,84275.77,buy,SZSE,96041,2026-01-05 10:45:00,9,900,77.7429,69968.61,1.599953808859889,0.122532,1.3901300373289824,3750.71,3.0179062239332315,0.22038238537321364,1.103389408739191,0.439679603989924,2.5068444397117355,0,1,1,medium_high,0.0,10
S000004,U0119,868240.0,491924.87,moderate,18599.75,buy,SZSE,872930,2026-01-05 12:24:00,68,6800,55.5001,377400.68,0.27824782608094734,0.097181,1.1024280929054524,123038.65,0.4260902850488292,2.187477100948823,0.36374045943996935,2.1703532777490104,0.5347068586629339,1,0,0,medium,1.5707963267948966,12
S000490,U0196,1844430.0,183122.0,moderate,201312.76,buy,SZSE,342201,2026-01-05 10:17:00,67,6700,20.956,140405.2,2.2314966310438233,-0.06113,0.6932946149987552,24599.05,1.9577863425849744,0.34285613775386903,1.9237148217299833,0.7948747446068202,2.8529618881880725,0,1,1,medium_high,1.5707963267948966,10
S000517,U0149,245879.0,34888.38,conservative,17521.06,buy,SZSE,415924,2026-01-05 12:19:00,6,600,40.0584,24035.04,0.8336026460229292,0.10285,1.1667641081686368,12606.31,2.0348670643217974,0.4541231855998814,1.2499716211501515,0.7122936271208995,0.4527837916943649,0,0,0,low,0.0,12
S000222,U0091,1655073.0,870168.81,aggressive,196704.6,buy,SZSE,293270,2026-01-05 10:54:00,96,9600,74.4925,715128.0,0.036742863971635065,-0.012639,0.14298279349106757,141150.94,1.0354839121732917,2.1741484223368635,2.096263951773349,2.652011978751494,0.6708021926231095,1,0,0,medium,3.141592653589793,10
S000496,U0165,430035.0,92919.82,aggressive,61538.62,buy,SZSE,140549,2026-01-05 10:57:00,14,1400,62.7519,87852.66,0.4327499269746896,0.116303,1.319438726855464,80337.49,0.7107370457760239,1.0022391836298215,2.5275301692437835,1.6182718962682425,0.13063512738172076,0,0,0,low,3.141592653589793,10
S000168,U0052,1273137.0,76423.96,moderate,3697.86,buy,SZSE,937176,2026-01-05 10:18:00,19,1900,30.8752,58662.88,0.7567059449776975,-0.11717,1.3292780856900346,24207.8,2.9884710399839225,0.1882767107673438,0.03444253605002205,0.10268849696706137,0.7826545254505797,0,0,0,low,1.5707963267948966,10
S000167,U0008,473852.0,231347.34,aggressive,67320.2,buy,SZSE,144455,2026-01-05 09:41:00,97,9700,19.0371,184659.87,0.12295636147948763,-0.048792,0.5532738430253612,103649.74,2.647406843353885,1.9561015666438109,2.5091902767872334,2.554689326493548,0.9438670873056504,1,0,0,medium,3.141592653589793,9
S000300,U0086,1461086.0,42134.3,moderate,79772.04,buy,SZSE,560807,2026-01-05 10:20:00,47,4700,7.7166,36268.02,2.751088089425206,0.150461,1.7070890372029428,202221.93,1.327729429626531,0.07892770194452178,0.9536909457061348,0.25728060040483614,0.19273235020362814,0,1,0,medium,1.5707963267948966,10
